Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
DRI11,8.26,Low Fat,0.034544435,Drinks,116.0834,OUT018,2009,Medium,Tier 3,Supermarket Type2,1267.0174
NCO17,10.0,Non-Edible,0.07367866299999999,Non-Consumable,120.944,OUT018,2009,Medium,Tier 3,Supermarket Type2,2037.348
FDS49,9.0,Low Fat,0.079668739,Foods,79.6644,OUT018,2009,Medium,Tier 3,Supermarket Type2,1571.2879999999998
FDX43,5.655,Low Fat,0.085447928,Foods,165.85,OUT045,2002,Unknown,Tier 2,Supermarket Type1,1830.95
NCS17,18.6,Non-Edible,0.08043445099999999,Non-Consumable,93.4436,OUT013,1987,High,Tier 3,Supermarket Type1,1701.7848
NCC42,15.0,Non-Edible,0.044978225,Non-Consumable,140.8838,OUT049,1999,Medium,Tier 1,Supermarket Type1,2247.7408
NCM26,20.5,Non-Edible,0.023190133999999998,Non-Consumable,153.434,OUT045,2002,Unknown,Tier 2,Supermarket Type1,3981.4840000000004
FDU32,8.785,Low Fat,0.025967623999999998,Foods,119.9414,OUT046,1997,Small,Tier 1,Supermarket Type1,1462.0968
FDU19,8.77,Regular,0.046962004,Foods,173.8422,OUT018,2009,Medium,Tier 3,Supermarket Type2,3448.844
NCM53,18.75,Non-Edible,0.05233528,Non-Consumable,108.12799999999999,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1065.28
FDG32,19.85,Low Fat,0.17635245,Foods,220.8772,OUT045,2002,Unknown,Tier 2,Supermarket Type1,4225.1668
FDF04,17.5,Low Fat,0.013692598,Foods,259.7304,OUT018,2009,Medium,Tier 3,Supermarket Type2,3616.6256
NCN55,14.6,Non-Edible,0.06613202877895127,Non-Consumable,242.3538,OUT035,2004,Small,Tier 2,Supermarket Type1,5287.7836
FDJ34,11.8,Regular,0.09365572800000001,Foods,127.1704,OUT046,1997,Small,Tier 1,Supermarket Type1,3004.0896
FDT51,11.65,Regular,0.018275816,Foods,110.8544,OUT010,1998,Unknown,Tier 3,Grocery Store,111.8544
FDT01,13.65,Regular,0.18416771199999998,Foods,213.7902,OUT046,1997,Small,Tier 1,Supermarket Type1,1274.3412
FDV28,12.857645184136183,Regular,0.158954903,Foods,34.9558,OUT027,1985,Medium,Tier 3,Supermarket Type3,1120.5414
FDD02,16.6,Low Fat,0.050392993,Foods,118.4124,OUT045,2002,Unknown,Tier 2,Supermarket Type1,3199.8348
FDW48,18.0,Low Fat,0.008558144,Foods,79.0618,OUT045,2002,Unknown,Tier 2,Supermarket Type1,1208.427
FDF44,7.17,Regular,0.059820884000000005,Foods,130.3968,OUT049,1999,Medium,Tier 1,Supermarket Type1,3523.4136
FDY14,10.3,Low Fat,0.070149088,Foods,264.5226,OUT049,1999,Medium,Tier 1,Supermarket Type1,3436.1938
FDU59,12.857645184136183,Low Fat,0.09591947199999999,Foods,162.6552,OUT027,1985,Medium,Tier 3,Supermarket Type3,5685.932
FDQ10,12.857645184136183,Low Fat,0.058092551,Foods,172.0422,OUT019,1985,Small,Tier 1,Grocery Store,517.3266
FDV21,11.5,Low Fat,0.286357776,Foods,123.9704,OUT010,1998,Unknown,Tier 3,Grocery Store,375.5112
FDQ36,7.855,Regular,0.161798604,Foods,37.2848,OUT049,1999,Medium,Tier 1,Supermarket Type1,745.696
FDH12,12.857645184136183,Low Fat,0.14874289599999999,Foods,107.12799999999999,OUT019,1985,Small,Tier 1,Grocery Store,319.584
FDV40,17.35,Low Fat,0.06613202877895127,Foods,72.2038,OUT017,2007,Unknown,Tier 2,Supermarket Type1,886.8456
NCF07,9.0,Non-Edible,0.032022535,Non-Consumable,101.8016,OUT046,1997,Small,Tier 1,Supermarket Type1,1720.4272
FDA08,12.857645184136183,Regular,0.049842613,Foods,164.2526,OUT027,1985,Medium,Tier 3,Supermarket Type3,3946.8624
FDP33,12.857645184136183,Low Fat,0.15630419199999998,Foods,256.3672,OUT019,1985,Small,Tier 1,Grocery Store,255.6672
FDS27,10.195,Regular,0.012458143,Foods,196.31099999999998,OUT046,1997,Small,Tier 1,Supermarket Type1,589.2330000000001
DRD60,15.7,Low Fat,0.037201127,Drinks,181.7634,OUT013,1987,High,Tier 3,Supermarket Type1,2544.6876
FDM28,15.7,Low Fat,0.045274134,Foods,177.96599999999998,OUT049,1999,Medium,Tier 1,Supermarket Type1,3415.554
NCU54,8.88,Non-Edible,0.098603729,Non-Consumable,210.727,OUT035,2004,Small,Tier 2,Supermarket Type1,4194.54
NCX05,15.2,Non-Edible,0.09745748300000001,Non-Consumable,114.4492,OUT018,2009,Medium,Tier 3,Supermarket Type2,579.246
FDX59,10.195,Low Fat,0.051661272,Foods,33.3558,OUT046,1997,Small,Tier 1,Supermarket Type1,848.895
FDE10,6.67,Regular,0.06613202877895127,Foods,133.0626,OUT049,1999,Medium,Tier 1,Supermarket Type1,1573.9512
FDW16,12.857645184136183,Regular,0.041273391,Foods,91.6804,OUT027,1985,Medium,Tier 3,Supermarket Type3,3858.9768
FDW07,12.857645184136183,Regular,0.141997869,Foods,90.5514,OUT027,1985,Medium,Tier 3,Supermarket Type3,2036.6822
FDG38,8.975,Regular,0.06613202877895127,Foods,84.9224,OUT018,2009,Medium,Tier 3,Supermarket Type2,1278.336
DRC27,13.8,Low Fat,0.058339153,Drinks,246.2802,OUT018,2009,Medium,Tier 3,Supermarket Type2,1228.401
FDT43,16.35,Low Fat,0.020544065,Foods,49.9324,OUT035,2004,Small,Tier 2,Supermarket Type1,259.66200000000003
FDR44,6.11,Regular,0.103503049,Foods,129.6968,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1174.4712
FDP26,7.785,Low Fat,0.140342195,Foods,105.6306,OUT017,2007,Unknown,Tier 2,Supermarket Type1,627.1836
NCE55,12.857645184136183,Non-Edible,0.12929931,Non-Consumable,178.237,OUT027,1985,Medium,Tier 3,Supermarket Type3,7939.665
FDU39,18.85,Low Fat,0.036031137000000005,Foods,60.4562,OUT035,2004,Small,Tier 2,Supermarket Type1,1125.8678
FDK27,12.857645184136183,Low Fat,0.008903211999999999,Foods,120.9756,OUT027,1985,Medium,Tier 3,Supermarket Type3,2787.0388
FDP32,6.65,Low Fat,0.087669485,Foods,127.2678,OUT046,1997,Small,Tier 1,Supermarket Type1,2416.1882
NCW54,7.5,Non-Edible,0.06613202877895127,Non-Consumable,59.2588,OUT049,1999,Medium,Tier 1,Supermarket Type1,916.1408
FDA36,5.985,Low Fat,0.005661669,Foods,186.5924,OUT013,1987,High,Tier 3,Supermarket Type1,2591.2936
FDU24,6.78,Regular,0.06613202877895127,Foods,95.012,OUT049,1999,Medium,Tier 1,Supermarket Type1,2050.6639999999998
FDX34,6.195,Low Fat,0.07198553,Foods,122.2098,OUT046,1997,Small,Tier 1,Supermarket Type1,1205.098
FDU27,18.6,Regular,0.17133418,Foods,48.8376,OUT013,1987,High,Tier 3,Supermarket Type1,287.6256
FDQ25,8.63,Regular,0.047329385,Foods,174.1422,OUT010,1998,Unknown,Tier 3,Grocery Store,517.3266
FDY01,11.8,Regular,0.170977155,Foods,117.0834,OUT018,2009,Medium,Tier 3,Supermarket Type2,1842.9344
FDH27,7.075,Low Fat,0.058298384,Foods,145.8128,OUT013,1987,High,Tier 3,Supermarket Type1,1725.7536
FDL10,8.395,Low Fat,0.039715591,Foods,100.1042,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1289.6546
FDL15,17.85,Low Fat,0.046824729,Foods,153.6682,OUT018,2009,Medium,Tier 3,Supermarket Type2,1829.6184
FDT24,12.35,Regular,0.311090379,Foods,79.2328,OUT010,1998,Unknown,Tier 3,Grocery Store,154.4656
NCN55,14.6,Non-Edible,0.059611153,Non-Consumable,238.3538,OUT045,2002,Unknown,Tier 2,Supermarket Type1,2163.1842
FDZ59,12.857645184136183,Regular,0.103517853,Foods,164.95,OUT027,1985,Medium,Tier 3,Supermarket Type3,4161.25
FDM57,11.65,Regular,0.075834825,Foods,82.9908,OUT035,2004,Small,Tier 2,Supermarket Type1,1258.362
FDD14,20.7,Low Fat,0.17007246199999998,Foods,183.8266,OUT049,1999,Medium,Tier 1,Supermarket Type1,1844.266
FDU19,8.77,Regular,0.06613202877895127,Foods,173.6422,OUT013,1987,High,Tier 3,Supermarket Type1,517.3266
DRJ39,20.25,Low Fat,0.036399733999999996,Drinks,219.3482,OUT045,2002,Unknown,Tier 2,Supermarket Type1,8323.8316
FDI04,13.65,Regular,0.072912432,Foods,198.4426,OUT046,1997,Small,Tier 1,Supermarket Type1,5536.7928
NCQ54,17.7,Non-Edible,0.012567811000000002,Non-Consumable,168.4474,OUT045,2002,Unknown,Tier 2,Supermarket Type1,2358.2636
FDW12,8.315,Regular,0.035773394,Foods,144.3444,OUT017,2007,Unknown,Tier 2,Supermarket Type1,3483.4656
FDQ32,12.857645184136183,Regular,0.046382793,Foods,122.8388,OUT027,1985,Medium,Tier 3,Supermarket Type3,2972.1312
DRG49,7.81,Low Fat,0.06783685099999999,Drinks,246.1486,OUT017,2007,Unknown,Tier 2,Supermarket Type1,5375.6692
FDP58,11.1,Low Fat,0.06613202877895127,Foods,220.7482,OUT049,1999,Medium,Tier 1,Supermarket Type1,4380.964
FDD57,18.1,Low Fat,0.022434417999999998,Foods,96.2094,OUT049,1999,Medium,Tier 1,Supermarket Type1,952.0939999999999
DRG23,8.88,Low Fat,0.086764795,Drinks,153.8682,OUT035,2004,Small,Tier 2,Supermarket Type1,1829.6184
NCZ17,12.15,Non-Edible,0.06613202877895127,Non-Consumable,39.1506,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1480.0734
DRJ11,9.5,Low Fat,0.085437778,Drinks,188.4872,OUT018,2009,Medium,Tier 3,Supermarket Type2,3592.6568
FDG16,15.25,Low Fat,0.089998959,Foods,215.1192,OUT045,2002,Unknown,Tier 2,Supermarket Type1,2157.192
FDZ51,12.857645184136183,Regular,0.054288645999999996,Foods,96.6094,OUT027,1985,Medium,Tier 3,Supermarket Type3,2189.8162
NCN43,12.15,Non-Edible,0.06613202877895127,Non-Consumable,123.773,OUT046,1997,Small,Tier 1,Supermarket Type1,3325.671
NCN30,16.35,Non-Edible,0.016993203999999998,Non-Consumable,95.741,OUT046,1997,Small,Tier 1,Supermarket Type1,965.41
FDP39,12.857645184136183,Low Fat,0.06908877,Foods,52.3324,OUT027,1985,Medium,Tier 3,Supermarket Type3,1298.31
FDP34,12.85,Low Fat,0.13744120099999999,Foods,157.66299999999998,OUT049,1999,Medium,Tier 1,Supermarket Type1,2659.8709999999996
FDM44,12.5,Low Fat,0.051970788,Foods,103.699,OUT010,1998,Unknown,Tier 3,Grocery Store,412.796
FDC28,7.905,Low Fat,0.06613202877895127,Foods,109.1254,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1627.881
DRC24,17.85,Low Fat,0.02492239,Drinks,153.4998,OUT018,2009,Medium,Tier 3,Supermarket Type2,2922.1962
FDN46,7.21,Regular,0.144924795,Foods,100.8332,OUT045,2002,Unknown,Tier 2,Supermarket Type1,1537.9979999999998
NCN53,5.175,Non-Edible,0.030349723,Non-Consumable,37.0874,OUT035,2004,Small,Tier 2,Supermarket Type1,423.4488
FDY32,12.857645184136183,Low Fat,0.226284381,Foods,163.221,OUT019,1985,Small,Tier 1,Grocery Store,326.242
NCW06,16.2,Non-Edible,0.050625182000000005,Non-Consumable,193.1162,OUT017,2007,Unknown,Tier 2,Supermarket Type1,2501.4106
FDY48,14.0,Low Fat,0.02371512,Foods,103.8332,OUT013,1987,High,Tier 3,Supermarket Type1,1743.0644
NCP29,8.42,Non-Edible,0.112177581,Non-Consumable,65.9168,OUT013,1987,High,Tier 3,Supermarket Type1,958.752
FDB60,9.3,Low Fat,0.04774013,Foods,195.0136,OUT010,1998,Unknown,Tier 3,Grocery Store,194.4136
DRE60,9.395,Low Fat,0.15930433300000002,Drinks,226.172,OUT035,2004,Small,Tier 2,Supermarket Type1,3848.324
FDN51,17.85,Regular,0.020989307999999998,Foods,260.7936,OUT045,2002,Unknown,Tier 2,Supermarket Type1,4697.8848
DRE15,12.857645184136183,Low Fat,0.01769927,Drinks,74.2012,OUT027,1985,Medium,Tier 3,Supermarket Type3,1290.3204
DRG15,6.13,Low Fat,0.06613202877895127,Drinks,60.1536,OUT013,1987,High,Tier 3,Supermarket Type1,1102.5648
FDX55,12.857645184136183,Low Fat,0.096658404,Foods,216.9166,OUT019,1985,Small,Tier 1,Grocery Store,217.7166
FDC57,20.1,Regular,0.054816925999999995,Foods,194.282,OUT018,2009,Medium,Tier 3,Supermarket Type2,1544.656
FDA25,16.5,Regular,0.068511103,Foods,103.699,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1651.184
NCK29,5.615,Non-Edible,0.12574524,Non-Consumable,122.473,OUT035,2004,Small,Tier 2,Supermarket Type1,1354.9029999999998
FDP48,7.52,Regular,0.044023213,Foods,183.095,OUT046,1997,Small,Tier 1,Supermarket Type1,5492.85
FDP49,12.857645184136183,Regular,0.068754395,Foods,54.5614,OUT027,1985,Medium,Tier 3,Supermarket Type3,1713.1034
FDL38,13.8,Regular,0.024660202000000003,Foods,87.4172,OUT010,1998,Unknown,Tier 3,Grocery Store,178.4344
FDZ21,17.6,Regular,0.039214444,Foods,98.241,OUT035,2004,Small,Tier 2,Supermarket Type1,1930.82
FDQ44,20.5,Low Fat,0.036344721,Foods,122.3756,OUT017,2007,Unknown,Tier 2,Supermarket Type1,2544.6876
NCB42,11.8,Non-Edible,0.008554052,Non-Consumable,116.9492,OUT013,1987,High,Tier 3,Supermarket Type1,1969.4364
FDY15,12.857645184136183,Regular,0.170000805,Foods,155.963,OUT027,1985,Medium,Tier 3,Supermarket Type3,4537.427
NCW05,20.25,Non-Edible,0.148302815,Non-Consumable,108.3938,OUT049,1999,Medium,Tier 1,Supermarket Type1,2787.0388
FDR23,15.85,Low Fat,0.081914677,Foods,177.637,OUT049,1999,Medium,Tier 1,Supermarket Type1,3352.303
FDO34,17.7,Low Fat,0.029914022000000002,Foods,166.2816,OUT013,1987,High,Tier 3,Supermarket Type1,2516.724
FDZ36,6.035,Regular,0.06577134400000001,Foods,185.324,OUT035,2004,Small,Tier 2,Supermarket Type1,3728.48
FDX58,12.857645184136183,Low Fat,0.043551753,Foods,184.495,OUT027,1985,Medium,Tier 3,Supermarket Type3,7873.085
NCJ18,12.35,Non-Edible,0.16394193699999998,Non-Consumable,117.0124,OUT046,1997,Small,Tier 1,Supermarket Type1,1540.6612
FDP22,14.65,Regular,0.099692906,Foods,50.9666,OUT017,2007,Unknown,Tier 2,Supermarket Type1,717.7324
FDH57,10.895,Low Fat,0.059834024000000006,Foods,133.5284,OUT010,1998,Unknown,Tier 3,Grocery Store,263.6568
DRF51,15.75,Low Fat,0.166174549,Drinks,37.4506,OUT045,2002,Unknown,Tier 2,Supermarket Type1,1062.6168
FDD51,11.15,Low Fat,0.11993002900000001,Foods,44.2744,OUT035,2004,Small,Tier 2,Supermarket Type1,588.5672
FDW04,8.985,Regular,0.057944376,Foods,131.531,OUT045,2002,Unknown,Tier 2,Supermarket Type1,1428.141
FDZ21,17.6,Regular,0.065649353,Foods,94.84100000000001,OUT010,1998,Unknown,Tier 3,Grocery Store,193.082
NCJ30,12.857645184136183,Non-Edible,0.080249973,Non-Consumable,168.679,OUT027,1985,Medium,Tier 3,Supermarket Type3,4923.590999999999
FDO45,13.15,Regular,0.037952777,Foods,89.5856,OUT046,1997,Small,Tier 1,Supermarket Type1,1494.0552
FDE41,9.195,Regular,0.064113698,Foods,86.5566,OUT049,1999,Medium,Tier 1,Supermarket Type1,1183.7924
DRD13,12.857645184136183,Low Fat,0.048841794,Drinks,64.7168,OUT027,1985,Medium,Tier 3,Supermarket Type3,3068.0064
NCC07,19.6,Non-Edible,0.02394662,Non-Consumable,106.9964,OUT035,2004,Small,Tier 2,Supermarket Type1,1788.3388
FDE51,12.857645184136183,Regular,0.096000183,Foods,43.7086,OUT027,1985,Medium,Tier 3,Supermarket Type3,1293.6494
NCG43,20.2,Non-Edible,0.074177667,Non-Consumable,93.2462,OUT013,1987,High,Tier 3,Supermarket Type1,1018.0082
FDS59,12.857645184136183,Regular,0.04368089,Foods,110.15700000000001,OUT027,1985,Medium,Tier 3,Supermarket Type3,2306.9970000000003
FDV16,7.75,Regular,0.083268523,Foods,32.9558,OUT018,2009,Medium,Tier 3,Supermarket Type2,101.8674
FDC03,8.575,Regular,0.071832909,Foods,194.1794,OUT035,2004,Small,Tier 2,Supermarket Type1,3316.3498
FDV60,20.2,Regular,0.06613202877895127,Foods,197.21099999999998,OUT013,1987,High,Tier 3,Supermarket Type1,3535.3979999999997
FDJ60,19.35,Regular,0.062625641,Foods,165.3184,OUT049,1999,Medium,Tier 1,Supermarket Type1,1651.184
FDX20,7.365,Low Fat,0.042646566,Foods,225.172,OUT045,2002,Unknown,Tier 2,Supermarket Type1,452.744
FDD17,7.5,Low Fat,0.06613202877895127,Foods,237.7906,OUT035,2004,Small,Tier 2,Supermarket Type1,1188.453
FDD08,8.3,Low Fat,0.03555434,Foods,37.4506,OUT017,2007,Unknown,Tier 2,Supermarket Type1,796.9626
FDX45,16.75,Low Fat,0.105068444,Foods,156.66299999999998,OUT045,2002,Unknown,Tier 2,Supermarket Type1,2816.3340000000003
FDM25,10.695,Regular,0.060912865,Foods,173.8712,OUT018,2009,Medium,Tier 3,Supermarket Type2,4570.0512
NCT42,5.88,Non-Edible,0.02488732,Non-Consumable,147.5392,OUT046,1997,Small,Tier 1,Supermarket Type1,2684.5056
FDT02,12.6,Low Fat,0.024194731,Foods,36.1874,OUT046,1997,Small,Tier 1,Supermarket Type1,423.4488
FDV34,10.695,Regular,0.01141595,Foods,74.0038,OUT013,1987,High,Tier 3,Supermarket Type1,1034.6532
NCR41,17.85,Non-Edible,0.018023997,Non-Consumable,95.9094,OUT046,1997,Small,Tier 1,Supermarket Type1,2285.0256
FDT31,19.75,Low Fat,0.012499004,Foods,188.0872,OUT018,2009,Medium,Tier 3,Supermarket Type2,2458.1336
FDF33,7.97,Low Fat,0.036045991,Foods,107.5596,OUT010,1998,Unknown,Tier 3,Grocery Store,431.4384
NCU29,12.857645184136183,Non-Edible,0.044607722,Non-Consumable,145.976,OUT019,1985,Small,Tier 1,Grocery Store,585.904
NCB55,15.7,Non-Edible,0.16098885,Non-Consumable,57.8562,OUT045,2002,Unknown,Tier 2,Supermarket Type1,651.8182
NCU18,15.1,Non-Edible,0.055793586,Non-Consumable,139.7496,OUT013,1987,High,Tier 3,Supermarket Type1,3952.1888
FDZ59,6.63,Regular,0.104445322,Foods,167.25,OUT018,2009,Medium,Tier 3,Supermarket Type2,1830.95
NCI29,8.6,Non-Edible,0.032687702,Non-Consumable,140.9154,OUT045,2002,Unknown,Tier 2,Supermarket Type1,1134.5232
FDL03,12.857645184136183,Regular,0.026949462999999996,Foods,197.71099999999998,OUT027,1985,Medium,Tier 3,Supermarket Type3,4910.275
NCQ06,13.0,Non-Edible,0.041909345,Non-Consumable,255.0014,OUT045,2002,Unknown,Tier 2,Supermarket Type1,5865.0322
FDY31,5.98,Low Fat,0.04363058,Foods,148.2418,OUT049,1999,Medium,Tier 1,Supermarket Type1,1618.5598
DRI03,6.03,Low Fat,0.06613202877895127,Drinks,175.1028,OUT049,1999,Medium,Tier 1,Supermarket Type1,1593.9252
FDL38,13.8,Regular,0.014793124,Foods,88.5172,OUT018,2009,Medium,Tier 3,Supermarket Type2,2408.8644
FDR37,12.857645184136183,Regular,0.065928735,Foods,183.0292,OUT027,1985,Medium,Tier 3,Supermarket Type3,8209.314
FDT59,12.857645184136183,Low Fat,0.01583438,Foods,228.5668,OUT027,1985,Medium,Tier 3,Supermarket Type3,3225.1352
FDV28,16.1,Regular,0.159728395,Foods,34.3558,OUT046,1997,Small,Tier 1,Supermarket Type1,271.6464
NCX53,20.1,Non-Edible,0.014925407,Non-Consumable,143.4154,OUT013,1987,High,Tier 3,Supermarket Type1,3545.385
FDZ12,9.17,Low Fat,0.10289312099999999,Foods,141.947,OUT013,1987,High,Tier 3,Supermarket Type1,4008.116
NCT05,10.895,Non-Edible,0.020951848000000002,Non-Consumable,255.3672,OUT046,1997,Small,Tier 1,Supermarket Type1,767.0016
FDW38,5.325,Regular,0.06613202877895127,Foods,55.8298,OUT035,2004,Small,Tier 2,Supermarket Type1,485.3682
FDD33,12.85,Low Fat,0.10810260599999999,Foods,233.3642,OUT013,1987,High,Tier 3,Supermarket Type1,3950.1914
FDV39,12.857645184136183,Low Fat,0.06613202877895127,Foods,196.8426,OUT019,1985,Small,Tier 1,Grocery Store,593.2278
DRE25,15.35,Low Fat,0.073697713,Drinks,91.912,OUT017,2007,Unknown,Tier 2,Supermarket Type1,559.2719999999999
FDC59,16.7,Regular,0.091437584,Foods,64.3168,OUT010,1998,Unknown,Tier 3,Grocery Store,127.8336
FDF58,13.3,Low Fat,0.009581155,Foods,64.95100000000001,OUT046,1997,Small,Tier 1,Supermarket Type1,1644.526
NCP50,12.857645184136183,Non-Edible,0.035997636,Non-Consumable,78.6618,OUT019,1985,Small,Tier 1,Grocery Store,80.5618
FDS33,6.67,Regular,0.12332588,Foods,90.2514,OUT013,1987,High,Tier 3,Supermarket Type1,974.0654
FDP08,20.5,Regular,0.112584813,Foods,192.0478,OUT049,1999,Medium,Tier 1,Supermarket Type1,1549.9824
FDF29,15.1,Regular,0.019930418000000002,Foods,131.531,OUT035,2004,Small,Tier 2,Supermarket Type1,2856.282
NCF30,17.0,Non-Edible,0.126244059,Non-Consumable,124.6362,OUT046,1997,Small,Tier 1,Supermarket Type1,3900.9222
FDI50,8.42,Regular,0.030905215,Foods,227.6352,OUT045,2002,Unknown,Tier 2,Supermarket Type1,2748.4224
FDD56,15.2,Regular,0.104365283,Foods,177.1054,OUT017,2007,Unknown,Tier 2,Supermarket Type1,3151.8972
NCN41,17.0,Non-Edible,0.087387669,Non-Consumable,125.073,OUT010,1998,Unknown,Tier 3,Grocery Store,369.519
FDE23,17.6,Regular,0.053481818,Foods,47.806000000000004,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1071.938
FDL26,18.0,Low Fat,0.073306615,Foods,155.0972,OUT049,1999,Medium,Tier 1,Supermarket Type1,3894.93
NCB30,14.6,Non-Edible,0.043021542,Non-Consumable,196.9084,OUT010,1998,Unknown,Tier 3,Grocery Store,595.2252
FDY50,5.8,Low Fat,0.13169655,Foods,89.4172,OUT017,2007,Unknown,Tier 2,Supermarket Type1,2498.0816
NCK19,9.8,Non-Edible,0.09083415800000001,Non-Consumable,192.2478,OUT018,2009,Medium,Tier 3,Supermarket Type2,4068.7038
NCR38,12.857645184136183,Non-Edible,0.19875618,Non-Consumable,250.7724,OUT019,1985,Small,Tier 1,Grocery Store,251.6724
FDI28,14.3,Low Fat,0.026321701,Foods,77.6302,OUT046,1997,Small,Tier 1,Supermarket Type1,950.7624
FDO24,11.1,Low Fat,0.176215665,Foods,158.8604,OUT046,1997,Small,Tier 1,Supermarket Type1,2693.8268
FDC45,17.0,Low Fat,0.136008489,Foods,171.7106,OUT045,2002,Unknown,Tier 2,Supermarket Type1,1711.106
FDU27,18.6,Regular,0.17174348,Foods,48.8376,OUT049,1999,Medium,Tier 1,Supermarket Type1,1294.3152
FDS09,8.895,Regular,0.08154715,Foods,49.8008,OUT017,2007,Unknown,Tier 2,Supermarket Type1,759.012
DRE13,12.857645184136183,Low Fat,0.027570939,Drinks,86.6198,OUT027,1985,Medium,Tier 3,Supermarket Type3,2529.3742
FDV15,10.3,Low Fat,0.14676789699999998,Foods,102.3648,OUT018,2009,Medium,Tier 3,Supermarket Type2,1557.9720000000002
FDH26,19.25,Regular,0.03467086,Foods,141.8496,OUT013,1987,High,Tier 3,Supermarket Type1,2399.5432
FDI22,12.6,Low Fat,0.09619424,Foods,210.8612,OUT035,2004,Small,Tier 2,Supermarket Type1,1254.3672
FDJ26,15.3,Regular,0.08511049,Foods,215.7218,OUT018,2009,Medium,Tier 3,Supermarket Type2,1923.4962
FDD26,12.857645184136183,Regular,0.1263349,Foods,184.0924,OUT019,1985,Small,Tier 1,Grocery Store,555.2772
NCI55,12.857645184136183,Non-Edible,0.012592289,Non-Consumable,123.3414,OUT027,1985,Medium,Tier 3,Supermarket Type3,4751.8146
FDA35,12.857645184136183,Regular,0.05357685,Foods,122.2072,OUT027,1985,Medium,Tier 3,Supermarket Type3,3552.7088
FDN21,18.6,Low Fat,0.077168705,Foods,160.6236,OUT018,2009,Medium,Tier 3,Supermarket Type2,1611.236
NCM43,14.5,Non-Edible,0.032597778,Non-Consumable,163.621,OUT010,1998,Unknown,Tier 3,Grocery Store,815.605
FDD09,13.5,Low Fat,0.021583971,Foods,179.5976,OUT018,2009,Medium,Tier 3,Supermarket Type2,2173.1712
FDI24,10.3,Low Fat,0.078903499,Foods,177.637,OUT045,2002,Unknown,Tier 2,Supermarket Type1,4234.488
NCN41,12.857645184136183,Non-Edible,0.091411749,Non-Consumable,121.37299999999999,OUT019,1985,Small,Tier 1,Grocery Store,369.519
NCT53,12.857645184136183,Non-Edible,0.084245356,Non-Consumable,164.6526,OUT019,1985,Small,Tier 1,Grocery Store,657.8104
FDQ47,7.155,Regular,0.28150951399999996,Foods,33.8874,OUT010,1998,Unknown,Tier 3,Grocery Store,35.2874
NCD42,16.5,Non-Edible,0.012689327,Non-Consumable,39.7506,OUT018,2009,Medium,Tier 3,Supermarket Type2,227.7036
FDI21,5.59,Regular,0.094741514,Foods,63.1168,OUT010,1998,Unknown,Tier 3,Grocery Store,191.7504
FDS48,15.15,Low Fat,0.046496777,Foods,149.6708,OUT010,1998,Unknown,Tier 3,Grocery Store,300.9416
FDW50,13.1,Low Fat,0.07600554799999999,Foods,166.1158,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1169.8106
FDO37,8.06,Low Fat,0.06613202877895127,Foods,232.7326,OUT018,2009,Medium,Tier 3,Supermarket Type2,3696.5216
FDS04,10.195,Regular,0.06613202877895127,Foods,139.5838,OUT018,2009,Medium,Tier 3,Supermarket Type2,4495.4816
